votes DEM president,votes REP president,votes DEM senate,votes REP senate,votes DEM governors,votes REP governors,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,votes REP president perc,votes DEM president perc,votes REP senate perc,votes DEM senate perc,votes REP governors perc,votes DEM governors perc
5329,5195,0.0,0.0,0.0,0.0,19666.0,9426.0,10240.0,4.3,78.1,14.8,0.2,1.1,0.0,15837.0,56638.0,5150.0,32217.0,1716.0,13.1,21.3,36.5,19.8,23.3,11.0,9.4,67.8,7.9,1.8,10.0,1.6,11.0,26.7,9131.0,76.0,14.2,9.4,0.4,4.8,0.4936335993918662,0.5063664006081338,0.0,0.0,0.0,0.0
419569,101222,0.0,0.0,0.0,0.0,1039198.0,501571.0,537627.0,19.0,45.0,17.6,0.1,14.7,0.0,653497.0,103178.0,792.0,51162.0,447.0,7.0,9.3,56.1,15.4,18.1,5.7,4.7,65.3,9.8,15.5,2.1,1.4,5.9,34.7,554085.0,72.4,21.5,6.0,0.1,5.4,0.19436203774642802,0.805637962253572,0.0,0.0,0.0,0.0
379208,37090,0.0,0.0,0.0,0.0,905161.0,435878.0,469283.0,17.4,13.3,62.3,0.2,4.3,0.0,595152.0,78607.0,1010.0,34391.0,307.0,9.3,12.8,38.7,20.6,22.2,9.8,8.7,66.5,11.3,16.0,2.0,1.4,2.8,36.9,476889.0,69.6,26.4,3.9,0.1,7.3,0.08909483110656309,0.9109051688934369,0.0,0.0,0.0,0.0
10709,18741,0.0,0.0,0.0,0.0,49071.0,24230.0,24841.0,3.7,86.6,7.0,0.0,0.5,0.0,37499.0,89241.0,3843.0,40553.0,1527.0,6.4,8.3,41.9,14.6,26.2,9.3,8.0,77.7,9.8,2.2,1.6,1.2,7.6,36.2,25556.0,71.1,20.4,8.2,0.2,3.7,0.6363667232597623,0.3636332767402377,0.0,0.0,0.0,0.0
4241,5739,0.0,0.0,0.0,0.0,25801.0,13821.0,11980.0,3.5,51.5,41.8,0.4,1.0,0.0,20719.0,39239.0,4330.0,18395.0,1153.0,22.5,37.4,28.9,26.3,22.0,10.8,12.1,81.6,6.2,0.8,5.6,1.4,4.5,24.9,8593.0,63.9,30.2,5.8,0.1,10.2,0.5750501002004008,0.4249498997995992,0.0,0.0,0.0,0.0
23138,30826,0.0,0.0,0.0,0.0,110979.0,55420.0,55559.0,4.8,75.1,14.2,0.2,2.8,0.0,81547.0,86508.0,3942.0,37528.0,1141.0,8.2,10.9,44.8,16.3,19.9,11.4,7.7,82.6,9.4,2.2,2.4,1.0,2.5,30.9,54121.0,64.6,31.1,4.2,0.1,4.2,0.5712326736342747,0.4287673263657253,0.0,0.0,0.0,0.0
11062,10946,0.0,0.0,0.0,0.0,37461.0,17595.0,19866.0,6.5,77.6,11.4,0.1,1.4,0.1,29319.0,65595.0,5078.0,44785.0,2561.0,10.0,14.4,43.2,18.1,21.6,9.8,7.3,78.1,9.7,1.3,3.3,1.2,6.3,26.6,17863.0,75.5,14.7,9.7,0.0,4.4,0.49736459469283895,0.502635405307161,0.0,0.0,0.0,0.0
26044,40224,0.0,0.0,0.0,0.0,149546.0,75958.0,73588.0,4.5,80.4,10.0,0.1,1.7,0.0,113424.0,58260.0,1909.0,28742.0,683.0,12.8,18.9,33.2,19.3,23.6,10.2,13.7,80.8,9.8,1.4,2.1,1.1,4.8,29.3,67375.0,77.4,17.3,5.1,0.1,6.8,0.6069897989980081,0.3930102010019919,0.0,0.0,0.0,0.0
22054,22944,0.0,0.0,0.0,0.0,102014.0,48622.0,53392.0,5.0,63.9,25.1,0.2,3.2,0.1,75053.0,54493.0,2038.0,27755.0,1102.0,15.9,20.8,32.7,20.8,24.5,9.3,12.7,83.6,8.6,0.6,2.4,1.5,3.3,21.2,49785.0,75.3,19.4,5.2,0.1,7.6,0.5098893284145962,0.4901106715854038,0.0,0.0,0.0,0.0
12560,18571,0.0,0.0,0.0,0.0,51559.0,25205.0,26354.0,3.4,80.0,13.4,0.2,1.3,0.1,41458.0,59458.0,2463.0,34425.0,1300.0,10.3,14.8,35.5,22.3,25.7,9.2,7.4,80.5,7.3,2.2,2.6,1.9,5.5,24.3,23915.0,75.5,17.3,7.1,0.1,7.1,0.5965436381741672,0.4034563618258328,0.0,0.0,0.0,0.0
5209,4236,0.0,4118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44849126521969296,0.551508734780307,1.0,0.0,0.0,0.0
11105,2471,0.0,2941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1820123747790218,0.8179876252209782,1.0,0.0,0.0,0.0
2664,3290,2870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525697010413168,0.44743029895868325,0.0,0.4659090909090909,0.0,0.0
2894,1428,0.0,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33040259139287365,0.6695974086071264,1.0,0.0,0.0,0.0
7794,8073,7455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5087918321043675,0.49120816789563243,0.0,0.4801004636785162,0.0,0.0
271,50,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557632398753894,0.8442367601246106,1.0,0.0,0.0,0.0
6786,3326,0.0,3412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32891613924050633,0.6710838607594937,1.0,0.0,0.0,0.0
10718,873,0.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07531705633681304,0.9246829436631869,1.0,0.0,0.0,0.0
14503,6693,0.0,7470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157671258728062,0.6842328741271938,1.0,0.0,0.0,0.0
311,34,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09855072463768116,0.9014492753623189,1.0,0.0,0.0,0.0
23671,4381,0.0,4699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156174247825467,0.843825752174533,1.0,0.0,0.0,0.0
2030,1667,0.0,1606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45090614011360564,0.5490938598863944,1.0,0.0,0.0,0.0
956,1008,0.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5132382892057027,0.48676171079429736,1.0,0.0,0.0,0.0
993,180,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534526854219949,0.8465473145780051,1.0,0.0,0.0,0.0
7308,2936,0.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28660679422100743,0.7133932057789926,1.0,0.0,0.0,0.0
2705,2579,0.0,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4880772142316427,0.5119227857683573,1.0,0.0,0.0,0.0
13661,9272,0.0,9243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40430820215410107,0.5956917978458989,1.0,0.0,0.0,0.0
5620,4306,0.0,4221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4338101954463026,0.5661898045536974,1.0,0.0,0.0,0.0
1601,1030,0.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39148612694792856,0.6085138730520715,1.0,0.0,0.0,0.0
2932,1537,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34392481539494296,0.6560751846050571,1.0,0.0,0.0,0.0
16491,11436,0.0,11842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4094961864861962,0.5905038135138039,1.0,0.0,0.0,0.0
1535,1523,0.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49803793328973184,0.5019620667102681,1.0,0.0,0.0,0.0
757,413,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352991452991453,0.647008547008547,1.0,0.0,0.0,0.0
6452,2180,0.0,2455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252548656163114,0.747451343836886,1.0,0.0,0.0,0.0
5893,3481,0.0,3517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37134627693620653,0.6286537230637935,1.0,0.0,0.0,0.0
5211,4402,0.0,4366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4579215645480079,0.5420784354519921,1.0,0.0,0.0,0.0
11999,2956,0.0,3287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1976596456034771,0.8023403543965228,1.0,0.0,0.0,0.0
1764,2251,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5606475716064757,0.4393524283935243,0.0,0.4517778860204579,0.0,0.0
1375,816,0.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37243267914194433,0.6275673208580557,1.0,0.0,0.0,0.0
916,423,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31590739357729647,0.6840926064227035,1.0,0.0,0.0,0.0
16703,7205,0.0,7466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013635603145391,0.698636439685461,1.0,0.0,0.0,0.0
13328,10731,0.0,10399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4460285132382892,0.5539714867617108,1.0,0.0,0.0,0.0
2450,2560,2483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109780439121756,0.48902195608782434,0.0,0.4923656553638707,0.0,0.0
307,454,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965834428383706,0.40341655716162944,0.0,0.383989145183175,0.0,0.0
2529,1140,0.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107113654946852,0.6892886345053147,1.0,0.0,0.0,0.0
242717,45425,0.0,48046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15764796523936114,0.8423520347606388,1.0,0.0,0.0,0.0
6527,5331,0.0,5464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44956991060887164,0.5504300893911284,1.0,0.0,0.0,0.0
2526,786,0.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23731884057971014,0.7626811594202898,1.0,0.0,0.0,0.0
3117,2271,0.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214922048997773,0.5785077951002228,1.0,0.0,0.0,0.0
1877,1318,0.0,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41251956181533644,0.5874804381846636,1.0,0.0,0.0,0.0
12612,8744,0.0,8513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4094399700318412,0.5905600299681588,1.0,0.0,0.0,0.0
4940,2338,0.0,2497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212420994778785,0.6787579005221215,1.0,0.0,0.0,0.0
7688,6572,0.0,6358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608695652173913,0.5391304347826087,1.0,0.0,0.0,0.0
1063,1193,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288120567375887,0.47118794326241137,0.0,0.4707187222715173,0.0,0.0
29475,8689,0.0,7935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22767529609055653,0.7723247039094434,1.0,0.0,0.0,0.0
946,1054,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527,0.473,0.0,0.47692307692307695,0.0,0.0
27150,3418,0.0,4118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11181627846113583,0.8881837215388642,1.0,0.0,0.0,0.0
889,268,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23163353500432152,0.7683664649956785,1.0,0.0,0.0,0.0
9447,5566,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3707453540265104,0.6292546459734897,1.0,0.0,0.0,0.0
50233,3519,0.0,4134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06546733144813216,0.9345326685518678,1.0,0.0,0.0,0.0
9222,4965,0.0,5019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34996828082046944,0.6500317191795305,1.0,0.0,0.0,0.0
2772,767,0.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21672788923424696,0.783272110765753,1.0,0.0,0.0,0.0
3277,3504,3342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5167379442560094,0.48326205574399056,0.0,0.48816827344434705,0.0,0.0
492,235,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32324621733149933,0.6767537826685007,1.0,0.0,0.0,0.0
3759,4127,3651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523332487953335,0.47666751204666497,0.0,0.4694008742607354,0.0,0.0
3107,1834,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711799230924914,0.6288200769075086,1.0,0.0,0.0,0.0
13901,7823,0.0,8041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601086356103848,0.6398913643896151,1.0,0.0,0.0,0.0
8155,2215,0.0,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21359691417550628,0.7864030858244937,1.0,0.0,0.0,0.0
1124,775,0.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4081095313322802,0.5918904686677199,1.0,0.0,0.0,0.0
313,415,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570054945054945,0.42994505494505497,0.0,0.4260027662517289,0.0,0.0
